time[sec],experiment,y1-u1estimate,y1-u2estimate,y1-u3estimate,y1-u4estimate,y1-u5estimate,y1-u6estimate,y1-u7estimate,y1-u8estimate,y1-u9estimate,y1-u10estimate,y2-u1estimate,y2-u2estimate,y2-u3estimate,y2-u4estimate,y2-u5estimate,y2-u6estimate,y2-u7estimate,y2-u8estimate,y2-u9estimate,y2-u10estimate,y3-u1estimate,y3-u2estimate,y3-u3estimate,y3-u4estimate,y3-u5estimate,y3-u6estimate,y3-u7estimate,y3-u8estimate,y3-u9estimate,y3-u10estimate,y4-u1estimate,y4-u2estimate,y4-u3estimate,y4-u4estimate,y4-u5estimate,y4-u6estimate,y4-u7estimate,y4-u8estimate,y4-u9estimate,y4-u10estimate,y5-u1estimate,y5-u2estimate,y5-u3estimate,y5-u4estimate,y5-u5estimate,y5-u6estimate,y5-u7estimate,y5-u8estimate,y5-u9estimate,y5-u10estimate,y6-u1estimate,y6-u2estimate,y6-u3estimate,y6-u4estimate,y6-u5estimate,y6-u6estimate,y6-u7estimate,y6-u8estimate,y6-u9estimate,y6-u10estimate,y7-u1estimate,y7-u2estimate,y7-u3estimate,y7-u4estimate,y7-u5estimate,y7-u6estimate,y7-u7estimate,y7-u8estimate,y7-u9estimate,y7-u10estimate,y8-u1estimate,y8-u2estimate,y8-u3estimate,y8-u4estimate,y8-u5estimate,y8-u6estimate,y8-u7estimate,y8-u8estimate,y8-u9estimate,y8-u10estimate,y9-u1estimate,y9-u2estimate,y9-u3estimate,y9-u4estimate,y9-u5estimate,y9-u6estimate,y9-u7estimate,y9-u8estimate,y9-u9estimate,y9-u10estimate,y10-u1estimate,y10-u2estimate,y10-u3estimate,y10-u4estimate,y10-u5estimate,y10-u6estimate,y10-u7estimate,y10-u8estimate,y10-u9estimate,y10-u10estimate,
22.1072,-0.752433,-0.185037,-0.825846,-0.812415,-0.833373,-0.780624,-0.73995,-0.757884,-0.737885,-0.809362,-0.815918,-0.798698,-0.83984,-0.833847,-0.848514,-0.807483,-0.775888,-0.784734,-0.772121,-0.8334,-0.844377,-1.00387,-0.878817,-0.859032,-0.857509,-0.817174,-0.785725,-0.801432,-0.780381,-0.831511,-0.842145,-1.13356,-0.842192,-0.811799,-0.813614,-0.811255,-0.776403,-0.790696,-0.776534,-0.832,-0.839668,-1.00022,-0.79271,-0.781075,-0.780978,-0.77937,-0.838863,-0.859126,-0.836834,-0.872993,-0.891767,-1.01437,-0.782298,-0.771644,-0.773129,-0.773277,-0.843649,-0.86244,-0.843668,-0.886589,-0.90077,-1.02685,-0.76739,-0.745707,-0.747157,-0.748034,-0.820109,-0.842702,-0.843323,-0.886851,-0.900494,-1.1411,-0.878658,-0.856902,-0.857609,-0.857418,-0.888597,-0.898743,-0.90039,-0.893006,-0.902829,-1.15958,-0.887928,-0.865094,-0.866078,-0.868269,-0.900957,-0.906278,-0.908894,-0.902246,-0.900724,-1.15277,-0.888342,-0.865977,-0.867956,-0.869477,-0.914454,-0.919149,-0.919042,-0.91224,-0.907402,
22.1572,-0.380327,-1.28776,-0.707764,-0.69653,-0.668342,-0.691779,-0.647758,-0.610553,-0.581145,-0.562259,-0.533602,-1.20237,-0.717418,-0.667014,-0.647502,-0.667038,-0.639571,-0.613435,-0.578354,-0.561117,-0.5258,-0.836941,-0.669187,-0.643579,-0.643926,-0.663374,-0.630576,-0.594515,-0.570776,-0.563613,-0.528628,-0.703694,-0.695102,-0.67513,-0.676998,-0.676788,-0.644599,-0.608023,-0.577295,-0.563053,-0.530934,-0.52738,-0.610766,-0.612928,-0.61281,-0.617053,-0.625076,-0.579538,-0.559044,-0.54934,-0.504513,-0.575661,-0.596425,-0.600146,-0.601925,-0.605067,-0.606273,-0.573934,-0.545076,-0.525973,-0.488706,-0.568499,-0.602879,-0.610727,-0.612144,-0.612737,-0.616851,-0.566621,-0.547487,-0.533812,-0.493,-0.500397,-0.537724,-0.546888,-0.540191,-0.539975,-0.550923,-0.521375,-0.523495,-0.520864,-0.489353,-0.393858,-0.502248,-0.494305,-0.484702,-0.483019,-0.49281,-0.479418,-0.484287,-0.488619,-0.48443,-0.394824,-0.516626,-0.507796,-0.498286,-0.496833,-0.514229,-0.501909,-0.501717,-0.507462,-0.504618,
22.2073,-1.95173,-1.07919,-1.54074,-1.55253,-1.51913,-1.48537,-1.5023,-1.45401,-1.51719,-1.49618,-1.50823,-0.84184,-1.51873,-1.45862,-1.43806,-1.42397,-1.44137,-1.41323,-1.47282,-1.45908,-1.46993,-0.816336,-1.47838,-1.44156,-1.44023,-1.42575,-1.4465,-1.41508,-1.47143,-1.45932,-1.47026,-0.992514,-1.4569,-1.41033,-1.41266,-1.41914,-1.43984,-1.40092,-1.46377,-1.45985,-1.46614,-1.16149,-1.51435,-1.47126,-1.47123,-1.47831,-1.50169,-1.45966,-1.5013,-1.49147,-1.50373,-1.25328,-1.49315,-1.45345,-1.45237,-1.45665,-1.47001,-1.45973,-1.50307,-1.49371,-1.50585,-1.23748,-1.5089,-1.46813,-1.46695,-1.46765,-1.48965,-1.47993,-1.50046,-1.48404,-1.5014,-1.25884,-1.52869,-1.49627,-1.50072,-1.50051,-1.50996,-1.50326,-1.49902,-1.51888,-1.53053,-1.30877,-1.54184,-1.50571,-1.51137,-1.51424,-1.52387,-1.51836,-1.5104,-1.52192,-1.52979,-1.32192,-1.51429,-1.48037,-1.4788,-1.48171,-1.47883,-1.4746,-1.47486,-1.48709,-1.49116,
22.2573,-2.96807,-2.54084,-3.00586,-2.9976,-3.03066,-2.99383,-2.96497,-2.98695,-3.0523,-3.11549,-3.12753,-3.12321,-3.02265,-3.08083,-3.10177,-3.06682,-3.03778,-3.04442,-3.14947,-3.19556,-3.21463,-3.49254,-3.10179,-3.12291,-3.1199,-3.08794,-3.06449,-3.0861,-3.16502,-3.19071,-3.20855,-3.58695,-3.06916,-3.08118,-3.08953,-3.08933,-3.06452,-3.08921,-3.16332,-3.19091,-3.20797,-3.43403,-3.01866,-3.03655,-3.03619,-3.04049,-3.03497,-3.06134,-3.12614,-3.15688,-3.17339,-3.37212,-3.03144,-3.04808,-3.05699,-3.05787,-3.06383,-3.05797,-3.12032,-3.14951,-3.16635,-3.34518,-3.05176,-3.08208,-3.08938,-3.0885,-3.10705,-3.11102,-3.12049,-3.15124,-3.16666,-3.41476,-3.12,-3.1404,-3.12316,-3.12345,-3.13094,-3.12987,-3.12898,-3.09641,-3.11336,-3.40845,-3.12109,-3.14862,-3.12854,-3.12609,-3.13406,-3.13312,-3.13025,-3.10784,-3.10797,-3.39832,-3.13151,-3.15807,-3.13101,-3.12909,-3.14294,-3.14208,-3.14222,-3.11599,-3.10906,
22.3073,-2.94996,-2.20076,-2.69309,-2.68376,-2.6643,-2.70525,-2.67164,-2.64829,-2.61328,-2.68354,-2.6544,-2.58415,-2.69969,-2.68076,-2.66606,-2.69603,-2.67403,-2.65773,-2.61898,-2.68245,-2.64744,-2.36506,-2.64964,-2.65066,-2.65297,-2.68088,-2.64922,-2.61711,-2.60165,-2.69005,-2.65695,-2.1876,-2.6932,-2.71382,-2.70999,-2.71107,-2.68361,-2.65925,-2.61944,-2.68885,-2.66411,-2.07411,-2.6188,-2.64714,-2.64722,-2.66632,-2.6864,-2.65599,-2.62417,-2.68087,-2.64799,-2.15596,-2.60328,-2.63292,-2.62968,-2.64428,-2.65323,-2.65851,-2.62883,-2.69268,-2.65855,-2.17358,-2.58906,-2.61758,-2.61485,-2.6198,-2.62136,-2.61826,-2.62647,-2.68626,-2.65621,-2.28816,-2.70091,-2.71828,-2.72886,-2.7275,-2.71623,-2.70716,-2.70622,-2.69779,-2.67227,-2.23941,-2.68052,-2.69212,-2.70377,-2.71517,-2.70288,-2.69834,-2.69736,-2.69313,-2.68514,-2.24177,-2.67946,-2.69096,-2.7084,-2.71674,-2.70123,-2.69712,-2.69716,-2.69174,-2.69751,
22.3573,-0.825571,-2.03277,-1.37968,-1.37382,-1.35887,-1.33798,-1.37601,-1.34584,-1.38058,-1.33387,-1.30895,-1.95804,-1.39145,-1.43718,-1.42271,-1.39971,-1.41981,-1.39169,-1.45359,-1.402,-1.37516,-1.77637,-1.38448,-1.42582,-1.42503,-1.4018,-1.42533,-1.39426,-1.45244,-1.40147,-1.37417,-1.87667,-1.34661,-1.38287,-1.38345,-1.38159,-1.40258,-1.35737,-1.43535,-1.40254,-1.36416,-2.08199,-1.46312,-1.46611,-1.46616,-1.45544,-1.51514,-1.46797,-1.51376,-1.47265,-1.43455,-2.14421,-1.42398,-1.42988,-1.42628,-1.42361,-1.47525,-1.46912,-1.51792,-1.47687,-1.44044,-2.12415,-1.43859,-1.45404,-1.45066,-1.44903,-1.51394,-1.51707,-1.51885,-1.47873,-1.44206,-2.05949,-1.37897,-1.39389,-1.39981,-1.40023,-1.44524,-1.45068,-1.44896,-1.44044,-1.41532,-1.98347,-1.36104,-1.37009,-1.37641,-1.37078,-1.41634,-1.42233,-1.41809,-1.41646,-1.41674,-1.98929,-1.33871,-1.34891,-1.34994,-1.3465,-1.395,-1.40069,-1.40084,-1.39843,-1.40281,
22.4073,0.487123,-0.0602652,0.570954,0.555242,0.573949,0.597517,0.620874,0.589692,0.532338,0.484965,0.474193,0.886171,0.601062,0.684953,0.692392,0.695733,0.701038,0.667224,0.630213,0.574717,0.565601,1.10134,0.658799,0.709767,0.706996,0.714109,0.728222,0.701141,0.647193,0.567409,0.556003,1.08516,0.65014,0.70237,0.712189,0.708501,0.722427,0.688273,0.643796,0.5676,0.555123,1.25266,0.74794,0.765545,0.76523,0.758076,0.797543,0.760295,0.712652,0.6361,0.632178,1.38029,0.687587,0.709752,0.712505,0.714159,0.731191,0.772133,0.738866,0.673406,0.662142,1.40016,0.661941,0.674678,0.677424,0.679097,0.687309,0.739089,0.738239,0.668798,0.660552,1.32049,0.587455,0.600781,0.590251,0.589758,0.605132,0.642478,0.641925,0.648561,0.6447,1.28696,0.584704,0.60141,0.588889,0.593468,0.60969,0.632852,0.629826,0.636276,0.641356,1.28088,0.600225,0.61562,0.602072,0.605151,0.630257,0.650553,0.65066,0.659593,0.665826,
22.4573,0.736411,-0.127441,0.510928,0.494715,0.455691,0.478816,0.500398,0.525003,0.57471,0.512093,0.537144,0.491738,0.525232,0.49203,0.46231,0.47819,0.493634,0.513539,0.569698,0.513216,0.54215,0.0516152,0.435052,0.438398,0.441729,0.453234,0.459712,0.466551,0.546096,0.520748,0.552176,-0.0643441,0.466303,0.486547,0.477848,0.478084,0.490264,0.510229,0.56114,0.519596,0.562777,-0.0527851,0.449389,0.466588,0.466898,0.486708,0.466601,0.488961,0.533651,0.503597,0.557601,-0.135227,0.490243,0.503347,0.499377,0.512062,0.505416,0.482026,0.51882,0.47722,0.53346,-0.169603,0.529865,0.568229,0.564374,0.566104,0.573033,0.557232,0.525269,0.498873,0.541987,-0.264867,0.437881,0.472006,0.477716,0.477183,0.491686,0.485441,0.48964,0.493026,0.527523,-0.205858,0.44947,0.500484,0.508184,0.515503,0.531058,0.523602,0.535056,0.530833,0.531826,-0.195465,0.446376,0.496648,0.506922,0.512439,0.529697,0.523067,0.522536,0.516347,0.513977,
22.5074,-0.434905,-0.0493812,-0.576102,-0.588014,-0.620897,-0.665706,-0.639156,-0.614283,-0.656285,-0.60941,-0.587442,0.0879724,-0.557282,-0.522027,-0.550377,-0.592112,-0.5807,-0.570156,-0.602879,-0.566549,-0.536044,-0.233089,-0.588155,-0.547093,-0.548377,-0.591064,-0.577941,-0.563797,-0.598845,-0.567332,-0.536647,-0.0300299,-0.649315,-0.620125,-0.620007,-0.623121,-0.61569,-0.613968,-0.618127,-0.565734,-0.546684,0.101204,-0.563981,-0.559959,-0.559905,-0.57998,-0.524658,-0.516477,-0.535305,-0.506081,-0.469501,0.0992883,-0.581451,-0.576539,-0.578455,-0.58983,-0.527538,-0.513077,-0.528217,-0.49241,-0.461181,0.12726,-0.611334,-0.620751,-0.621943,-0.623879,-0.567952,-0.557224,-0.532676,-0.507492,-0.468779,0.301096,-0.44324,-0.458405,-0.447914,-0.447308,-0.433869,-0.433357,-0.435642,-0.384897,-0.365762,0.398165,-0.403621,-0.402106,-0.387846,-0.389673,-0.374575,-0.379562,-0.383711,-0.357542,-0.358642,0.386263,-0.401291,-0.399781,-0.376768,-0.378378,-0.351662,-0.356282,-0.356084,-0.321853,-0.316933,
22.5574,-2.00395,-1.14501,-1.72069,-1.70796,-1.73548,-1.77104,-1.80291,-1.77235,-1.81813,-1.87337,-1.89044,-1.60547,-1.72909,-1.66648,-1.68967,-1.72103,-1.74676,-1.73167,-1.7701,-1.82613,-1.84451,-1.83241,-1.76803,-1.70024,-1.69905,-1.73391,-1.76917,-1.76231,-1.78276,-1.82258,-1.84005,-1.72285,-1.79257,-1.72499,-1.73096,-1.72949,-1.76615,-1.75664,-1.77981,-1.82295,-1.83827,-1.99625,-1.91876,-1.84812,-1.848,-1.84237,-1.90004,-1.89649,-1.89289,-1.90809,-1.94341,-2.07771,-1.88645,-1.81924,-1.81964,-1.82044,-1.87685,-1.90295,-1.90816,-1.93402,-1.96216,-2.07754,-1.8841,-1.7997,-1.80009,-1.80087,-1.86192,-1.89956,-1.90683,-1.93015,-1.95997,-2.19808,-2.00163,-1.93122,-1.93556,-1.93543,-1.95705,-1.97543,-1.97442,-2.00221,-2.02006,-2.34894,-2.05274,-1.98732,-1.99451,-2.00043,-2.02363,-2.0292,-2.02969,-2.04045,-2.04368,-2.3655,-2.02056,-1.95794,-1.95704,-1.96235,-1.97269,-1.97833,-1.97821,-1.98821,-2.0062,
22.6074,-3.15873,-2.59074,-3.0659,-3.05487,-3.02791,-3.06666,-3.09974,-3.13397,-3.18035,-3.22774,-3.21507,-3.16984,-3.0823,-3.1085,-3.08532,-3.10774,-3.12587,-3.14827,-3.21121,-3.2508,-3.23436,-3.09097,-3.07077,-3.09708,-3.09446,-3.11984,-3.14576,-3.18297,-3.22494,-3.2465,-3.22845,-3.01634,-3.08531,-3.12072,-3.1325,-3.13318,-3.16369,-3.21336,-3.23591,-3.24572,-3.23305,-3.17386,-3.155,-3.16628,-3.16589,-3.17551,-3.14593,-3.20253,-3.22255,-3.23361,-3.21341,-3.04647,-3.19956,-3.20648,-3.21881,-3.22243,-3.21992,-3.1919,-3.19811,-3.19444,-3.18444,-3.0235,-3.22288,-3.24407,-3.25445,-3.25439,-3.25969,-3.22559,-3.20222,-3.20916,-3.19135,-3.01436,-3.21398,-3.23087,-3.20248,-3.2025,-3.21199,-3.19001,-3.19324,-3.17631,-3.1655,-2.91553,-3.17922,-3.18166,-3.14666,-3.143,-3.15128,-3.14286,-3.14982,-3.14448,-3.14747,-2.88971,-3.22762,-3.22733,-3.192,-3.18815,-3.22351,-3.21516,-3.215,-3.21286,-3.20863,
22.6574,-2.97259,-2.3764,-2.85622,-2.84715,-2.82235,-2.79274,-2.82596,-2.86018,-2.80912,-2.8564,-2.83629,-2.81514,-2.86573,-2.87448,-2.85414,-2.82894,-2.84769,-2.87063,-2.81242,-2.85531,-2.83099,-2.62073,-2.82399,-2.84572,-2.84665,-2.81856,-2.83527,-2.85674,-2.80801,-2.85774,-2.83388,-2.6785,-2.81012,-2.83592,-2.83207,-2.83404,-2.85517,-2.88779,-2.82252,-2.8567,-2.84021,-2.78241,-2.85184,-2.86177,-2.86193,-2.88533,-2.90379,-2.94575,-2.88346,-2.90142,-2.88864,-2.71801,-2.87635,-2.88386,-2.88199,-2.89822,-2.93098,-2.94757,-2.8854,-2.90602,-2.89264,-2.75723,-2.84084,-2.8312,-2.83002,-2.83675,-2.85163,-2.85236,-2.87895,-2.88337,-2.88247,-2.86706,-2.9466,-2.93441,-2.94179,-2.93989,-2.93691,-2.93344,-2.92891,-2.96591,-2.95692,-2.88932,-2.95311,-2.9406,-2.94956,-2.96824,-2.96529,-2.9605,-2.95234,-2.97347,-2.96705,-2.90137,-2.91783,-2.90768,-2.90813,-2.92293,-2.89823,-2.89493,-2.89517,-2.91814,-2.91536,
22.7074,-2.3051,-3.33067,-2.58748,-2.58303,-2.5682,-2.53891,-2.51408,-2.54866,-2.49546,-2.43692,-2.41863,-3.08534,-2.59341,-2.58894,-2.57783,-2.55559,-2.53626,-2.55898,-2.49792,-2.44406,-2.42243,-2.8383,-2.56932,-2.57427,-2.57488,-2.55097,-2.52703,-2.54985,-2.49575,-2.44387,-2.42192,-2.92016,-2.542,-2.53922,-2.53572,-2.53774,-2.50944,-2.52918,-2.4893,-2.44409,-2.41833,-2.84721,-2.51967,-2.52197,-2.52209,-2.51619,-2.57228,-2.60049,-2.55678,-2.50707,-2.48458,-2.78582,-2.53513,-2.53634,-2.53509,-2.52798,-2.60743,-2.59656,-2.54575,-2.48588,-2.46922,-2.80235,-2.51695,-2.50842,-2.50746,-2.5062,-2.58839,-2.56488,-2.5474,-2.48968,-2.47115,-2.62575,-2.34659,-2.34776,-2.34366,-2.34391,-2.41222,-2.40845,-2.40926,-2.36492,-2.36156,-2.52872,-2.31776,-2.30316,-2.2969,-2.29111,-2.3604,-2.36267,-2.36305,-2.33955,-2.34085,-2.52473,-2.32738,-2.31238,-2.30631,-2.3019,-2.39789,-2.39942,-2.39948,-2.37343,-2.35997,
22.7575,-2.08664,-1.57306,-1.98032,-1.99692,-1.98046,-1.96326,-1.93334,-1.90832,-1.8583,-1.80241,-1.82136,-1.219,-1.95394,-1.92917,-1.91996,-1.91533,-1.8997,-1.88612,-1.8153,-1.76965,-1.792,-1.28434,-1.92897,-1.91635,-1.91654,-1.91064,-1.89088,-1.87011,-1.81042,-1.77057,-1.79348,-1.39979,-1.91831,-1.90429,-1.90213,-1.90724,-1.88538,-1.85892,-1.80794,-1.77052,-1.79413,-1.30298,-1.85045,-1.8536,-1.85363,-1.85412,-1.83379,-1.79822,-1.76662,-1.74338,-1.76985,-1.34477,-1.852,-1.85594,-1.85484,-1.85121,-1.82352,-1.79218,-1.7511,-1.71664,-1.74674,-1.36121,-1.83886,-1.8362,-1.83527,-1.83478,-1.80021,-1.74021,-1.74862,-1.70663,-1.74127,-1.28676,-1.76671,-1.76812,-1.76732,-1.76741,-1.75424,-1.71736,-1.71595,-1.74193,-1.76523,-1.42889,-1.80819,-1.83328,-1.83445,-1.83776,-1.8259,-1.79624,-1.79419,-1.80016,-1.79289,-1.44379,-1.77936,-1.80572,-1.79627,-1.79964,-1.76633,-1.74073,-1.74074,-1.74487,-1.75169,
22.8074,-0.216004,-1.23637,-0.63152,-0.626207,-0.671709,-0.648493,-0.630535,-0.602658,-0.639907,-0.579751,-0.597224,-1.10482,-0.63945,-0.656461,-0.68969,-0.669752,-0.654694,-0.630901,-0.688673,-0.62775,-0.653862,-1.35664,-0.714286,-0.70169,-0.700631,-0.682827,-0.671512,-0.65142,-0.696043,-0.623913,-0.649265,-1.34326,-0.699304,-0.679782,-0.682286,-0.678016,-0.664921,-0.638602,-0.689173,-0.624115,-0.648549,-1.20981,-0.664653,-0.657706,-0.657597,-0.650875,-0.646044,-0.612365,-0.657735,-0.609431,-0.640393,-1.26445,-0.630585,-0.626381,-0.626742,-0.625973,-0.601559,-0.617836,-0.672175,-0.629914,-0.653689,-1.25354,-0.635007,-0.631726,-0.631841,-0.631388,-0.607951,-0.636246,-0.668086,-0.613749,-0.645602,-1.19297,-0.579547,-0.57985,-0.576681,-0.57679,-0.569049,-0.587939,-0.581547,-0.577259,-0.6051,-1.267,-0.610284,-0.627654,-0.625533,-0.627684,-0.620859,-0.628092,-0.613952,-0.606468,-0.603658,-1.24747,-0.642072,-0.657302,-0.666016,-0.666634,-0.676593,-0.682132,-0.682846,-0.677543,-0.674898,
22.8575,1.06711,0.500818,1.0886,1.07447,1.09092,1.03965,1.06318,1.08404,1.03324,0.986236,0.968979,1.30793,1.11313,1.16866,1.17627,1.12868,1.13437,1.13985,1.10152,1.05018,1.03171,1.45769,1.15307,1.18612,1.18469,1.13729,1.14767,1.16094,1.11261,1.0451,1.02488,1.65134,1.0988,1.11824,1.11897,1.11803,1.12509,1.13182,1.10236,1.04583,1.01926,1.68823,1.13828,1.14427,1.14425,1.13692,1.14147,1.15087,1.12397,1.07287,1.0422,1.64511,1.13978,1.14533,1.14575,1.14087,1.14943,1.15092,1.123,1.06753,1.04039,1.66254,1.11828,1.113,1.11367,1.11324,1.11508,1.10624,1.12009,1.05503,1.03543,1.62419,1.08147,1.07887,1.07614,1.07625,1.0815,1.07875,1.07683,1.12338,1.10172,1.58902,1.07621,1.0706,1.06696,1.0651,1.07066,1.06995,1.06354,1.09675,1.09683,1.60063,1.04875,1.04478,1.0287,1.02826,1.01718,1.01735,1.01749,1.05559,1.05068,
22.9075,2.00402,1.68326,2.19012,2.17711,2.14349,2.16468,2.12148,2.1486,2.11362,2.05963,2.08243,2.17275,2.20151,2.16273,2.13801,2.15463,2.12568,2.14599,2.10211,2.05415,2.08075,1.81972,2.12892,2.12159,2.12389,2.13755,2.09728,2.10743,2.08593,2.05915,2.08749,1.74999,2.15058,2.15293,2.14732,2.15015,2.10979,2.12647,2.09447,2.05846,2.09432,1.52712,2.02719,2.0522,2.05232,2.05835,2.03729,2.05232,2.03818,2.01768,2.05748,1.50575,2.04924,2.07265,2.0713,2.07112,2.05397,2.0506,2.03341,2.00852,2.04773,1.5154,2.04312,2.06825,2.06713,2.0672,2.04712,2.03894,2.03389,2.00917,2.04713,1.42284,1.95311,1.97674,1.97571,1.97564,1.97402,1.97258,1.97269,1.95223,1.98741,1.44052,1.95329,1.98469,1.98368,1.98472,1.98333,1.98162,1.98166,1.96687,1.97084,1.45162,1.95295,1.98367,1.98155,1.98249,1.97722,1.97565,1.97559,1.95656,1.93908,
22.9575,2.57667,2.54549,2.9844,2.97406,2.94211,2.90059,2.91605,2.87179,2.83385,2.80359,2.8247,2.84076,2.98819,2.91652,2.89538,2.87096,2.88354,2.85497,2.8007,2.77683,2.80114,2.6535,2.94275,2.89745,2.89653,2.87123,2.8859,2.85259,2.80132,2.77617,2.80051,2.84789,2.90306,2.84425,2.84419,2.84759,2.85828,2.80881,2.78542,2.77732,2.79299,2.9568,2.94823,2.89901,2.89906,2.88953,2.91498,2.85944,2.83237,2.81662,2.84368,3.08106,2.90566,2.86153,2.85732,2.85208,2.85631,2.86477,2.84387,2.83445,2.85662,3.08665,2.89738,2.83793,2.83432,2.83336,2.83706,2.84478,2.84346,2.83248,2.85535,3.0418,2.85493,2.81106,2.81946,2.81971,2.82343,2.82972,2.82923,2.83132,2.85045,3.12266,2.88323,2.84054,2.8515,2.85137,2.85564,2.8567,2.85705,2.85445,2.86023,3.12109,2.88612,2.8439,2.8621,2.86183,2.87149,2.87213,2.8721,2.8696,2.88393,
23.0075,2.04444,1.79533,2.28047,2.27057,2.24254,2.19994,2.15906,2.17417,2.2464,2.2118,2.22309,1.99592,2.27856,2.18177,2.16503,2.14282,2.12015,2.13727,2.21013,2.18321,2.1949,1.89357,2.24331,2.17236,2.17047,2.14864,2.12567,2.14926,2.21308,2.18157,2.19285,1.99766,2.22418,2.14584,2.15053,2.15169,2.12777,2.15552,2.21329,2.18141,2.19397,1.77757,2.11027,2.07767,2.07744,2.08145,2.03596,2.06167,2.12372,2.11419,2.11764,1.73236,2.13668,2.10272,2.10987,2.10846,2.07119,2.05588,2.11204,2.09459,2.10224,1.69689,2.17278,2.15022,2.15587,2.15383,2.12896,2.12194,2.11482,2.10406,2.10631,1.66891,2.14617,2.13028,2.11383,2.11439,2.10417,2.09806,2.09902,2.0992,2.1016,1.70681,2.15339,2.13626,2.11706,2.11169,2.10115,2.09757,2.09972,2.09944,2.10066,1.69365,2.17781,2.15964,2.13955,2.13504,2.13469,2.13107,2.13103,2.13299,2.13634,
23.0575,0.873893,1.15411,0.53038,0.522646,0.501346,0.463284,0.425169,0.386364,0.363927,0.445976,0.448258,0.884872,0.532219,0.473119,0.459706,0.436112,0.413008,0.386178,0.358358,0.433895,0.438562,0.736024,0.520785,0.474006,0.471132,0.449533,0.42917,0.405106,0.367956,0.431866,0.436078,0.763563,0.506074,0.452135,0.461272,0.459268,0.439583,0.41517,0.3735,0.431488,0.438626,0.621452,0.449204,0.422666,0.422311,0.431038,0.449918,0.419968,0.385343,0.431732,0.442765,0.72737,0.407336,0.384975,0.390346,0.400224,0.401196,0.427707,0.402307,0.462953,0.465691,0.740587,0.391786,0.355663,0.360437,0.364424,0.354825,0.381929,0.398542,0.451396,0.460183,0.906048,0.55295,0.517844,0.511625,0.510528,0.488052,0.49654,0.494132,0.508239,0.509319,0.940172,0.567721,0.529202,0.522304,0.533436,0.510254,0.513559,0.510493,0.517539,0.512719,0.933037,0.57073,0.532726,0.523464,0.531665,0.501171,0.504169,0.504287,0.512583,0.508788,
23.1075,0.68933,1.33622,0.574628,0.59296,0.578762,0.559798,0.532854,0.500073,0.550821,0.51816,0.493414,0.731115,0.563902,0.652791,0.639078,0.619112,0.594861,0.561908,0.650564,0.608748,0.582149,0.776867,0.581834,0.652069,0.649519,0.631166,0.608714,0.575983,0.653888,0.606736,0.579222,0.830397,0.567212,0.636075,0.644817,0.64788,0.627428,0.596604,0.659575,0.606049,0.582069,0.786876,0.556116,0.605836,0.605486,0.625079,0.662371,0.627608,0.673812,0.627317,0.599477,0.846821,0.530536,0.58236,0.588282,0.602538,0.632835,0.62839,0.677382,0.630105,0.603385,0.813682,0.55851,0.636879,0.641495,0.644069,0.689558,0.701417,0.681892,0.644874,0.610657,0.748358,0.49632,0.559731,0.543899,0.543091,0.582371,0.595386,0.59667,0.570997,0.550991,0.606598,0.452332,0.511235,0.49097,0.494892,0.534137,0.546629,0.54926,0.538512,0.540244,0.598399,0.466318,0.52348,0.497155,0.499883,0.554901,0.565805,0.565756,0.554218,0.551688,
23.1576,0.482964,0.038767,0.511812,0.527658,0.568724,0.553869,0.534806,0.509972,0.556426,0.607155,0.617545,-0.0287147,0.497443,0.560619,0.589815,0.576804,0.560925,0.539134,0.608979,0.649243,0.665314,0.319557,0.540101,0.578592,0.581275,0.565593,0.542659,0.507082,0.591866,0.656279,0.674747,0.32054,0.546146,0.590498,0.580886,0.583375,0.56255,0.529134,0.597709,0.655957,0.678061,0.2695,0.514862,0.551453,0.55177,0.571803,0.62349,0.587987,0.634357,0.67699,0.711661,0.303356,0.509314,0.546163,0.538164,0.552986,0.604202,0.585537,0.6303,0.673356,0.705672,0.286522,0.525792,0.579626,0.572359,0.575709,0.640473,0.622548,0.630186,0.674648,0.705291,0.435086,0.669715,0.704903,0.728973,0.728088,0.749785,0.732329,0.732552,0.76289,0.777882,0.497754,0.687676,0.744122,0.773813,0.785334,0.808833,0.792525,0.794884,0.805991,0.797336,0.516608,0.642347,0.70061,0.728792,0.738329,0.747141,0.733573,0.7334,0.743706,0.742074,
23.2076,0.642408,0.992136,0.377813,0.370182,0.412574,0.456832,0.439563,0.419048,0.460788,0.515446,0.491059,0.839294,0.385066,0.351595,0.385192,0.420316,0.411581,0.400182,0.443124,0.494931,0.464902,0.884469,0.417705,0.377581,0.380113,0.415515,0.403658,0.38591,0.434955,0.498984,0.469851,0.709441,0.447833,0.409942,0.403633,0.401013,0.385283,0.357521,0.421634,0.500145,0.459616,0.700269,0.454657,0.427152,0.427402,0.405852,0.460415,0.43244,0.472568,0.528118,0.479645,0.715843,0.442176,0.415839,0.409547,0.39597,0.457494,0.426521,0.460068,0.511622,0.469685,0.704352,0.45055,0.422452,0.416845,0.412387,0.489251,0.449372,0.459257,0.510413,0.470034,0.772336,0.517086,0.492423,0.510154,0.511491,0.546675,0.517907,0.517048,0.50092,0.469638,0.648547,0.479016,0.424846,0.443691,0.426834,0.461147,0.450701,0.447231,0.446764,0.44591,0.637762,0.500004,0.445468,0.482877,0.469533,0.534741,0.524433,0.524732,0.528594,0.519204,
